,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6617,female,0,no,no,48,yes,yes,dsl,yes,yes,yes,no,yes,yes,one year,yes,credit card,83.45,3887.85,no
6618,male,0,no,no,26,yes,yes,fiber optic,yes,yes,no,no,no,no,month,yes,credit card,86.65,2208.75,no
6619,female,0,no,no,9,yes,no,no,no,no,no,no,no,no,month,no,bank transfer,20.15,238.15,no
6620,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,yes,month,yes,electronic,80.8,80.8,yes
6621,female,0,yes,yes,46,yes,no,no,no,no,no,no,no,no,two year,no,credit card,19.4,958.15,no
6622,male,0,no,no,2,yes,yes,dsl,no,no,no,no,no,yes,month,no,bank transfer,62.05,118.3,yes
6623,male,1,no,no,1,yes,yes,fiber optic,no,no,no,no,no,no,month,yes,electronic,76.45,76.45,yes
6624,male,0,yes,yes,64,no,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,bank transfer,60.05,3845.45,no
6625,female,1,no,no,12,yes,yes,fiber optic,no,yes,no,no,yes,no,month,yes,electronic,91.3,1094.5,yes
6626,male,1,yes,no,6,yes,no,fiber optic,no,no,yes,no,yes,yes,month,yes,electronic,95.75,573.75,yes
6627,female,0,yes,no,59,yes,no,no,no,no,no,no,no,no,one year,no,mailed,20.35,1267.0,no
6628,female,0,no,no,7,yes,no,fiber optic,no,yes,no,no,yes,yes,one year,yes,mailed,94.05,633.45,no
6629,female,1,yes,no,72,yes,yes,dsl,yes,yes,yes,no,yes,yes,two year,yes,credit card,84.1,6129.65,no
6630,male,1,no,no,16,yes,no,fiber optic,no,no,no,no,no,yes,month,yes,electronic,78.75,1218.25,no
6631,male,0,yes,no,25,yes,yes,dsl,no,no,yes,no,no,no,month,no,credit card,55.55,1405.3,no
6632,female,0,yes,no,34,yes,yes,dsl,yes,yes,no,yes,no,no,month,no,electronic,62.65,2274.9,yes
6633,female,0,no,no,1,yes,yes,fiber optic,no,no,no,no,no,no,month,yes,electronic,74.5,74.5,yes
6634,female,0,yes,yes,10,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month,yes,credit card,102.1,1068.85,yes
6635,male,0,yes,no,24,yes,no,no,no,no,no,no,no,no,one year,no,mailed,20.1,533.9,no
6636,female,0,yes,yes,10,yes,yes,dsl,yes,yes,no,no,yes,no,one year,no,electronic,70.3,676.15,no
6637,male,0,yes,no,69,yes,no,dsl,yes,yes,no,no,no,no,one year,yes,credit card,53.65,3804.4,no
6638,male,0,no,no,57,yes,no,no,no,no,no,no,no,no,two year,no,mailed,20.75,1118.8,no
6639,male,0,yes,yes,50,yes,no,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,bank transfer,103.4,5236.4,no
6640,male,0,yes,yes,28,no,no,dsl,yes,no,yes,yes,yes,no,one year,no,mailed,50.8,1386.8,no
6641,female,0,no,no,16,yes,no,dsl,yes,no,no,no,no,no,month,yes,electronic,50.15,762.25,yes
6642,male,0,no,no,25,yes,no,dsl,yes,yes,no,yes,yes,yes,month,yes,mailed,79.0,1902.0,no
6643,female,1,yes,no,3,yes,no,fiber optic,no,yes,no,no,no,no,month,yes,bank transfer,74.6,239.05,no
6644,male,0,yes,no,61,yes,yes,fiber optic,no,no,no,no,yes,yes,one year,yes,bank transfer,96.5,5673.7,no
6645,female,0,no,no,2,yes,no,no,no,no,no,no,no,no,month,no,mailed,20.1,39.8,no
6646,male,0,yes,yes,51,yes,no,no,no,no,no,no,no,no,one year,no,mailed,19.4,997.75,no
6647,female,0,yes,yes,71,yes,no,dsl,yes,no,yes,no,yes,yes,two year,no,credit card,77.55,5574.35,no
6648,female,0,yes,yes,20,yes,no,no,no,no,no,no,no,no,month,no,mailed,20.05,406.05,no
6649,male,0,yes,yes,6,yes,no,no,no,no,no,no,no,no,month,no,credit card,19.85,138.85,no
6650,female,0,no,no,6,yes,no,no,no,no,no,no,no,no,month,no,mailed,20.2,123.65,no
6651,female,0,no,no,29,yes,yes,dsl,yes,yes,no,yes,no,no,month,no,mailed,67.45,1801.1,no
6652,male,0,no,no,36,yes,no,no,no,no,no,no,no,no,two year,yes,credit card,18.55,689.0,no
6653,female,0,no,no,28,no,no,dsl,no,no,yes,no,no,no,month,yes,mailed,29.75,790.7,no
6654,female,0,yes,no,7,yes,yes,fiber optic,no,no,no,no,yes,no,month,yes,electronic,86.5,582.5,yes
6655,female,0,no,no,63,yes,yes,no,no,no,no,no,no,no,two year,no,mailed,24.2,1618.2,no
6656,male,0,yes,yes,48,yes,yes,no,no,no,no,no,no,no,two year,no,mailed,23.55,1173.35,no
6657,female,0,yes,no,49,yes,no,no,no,no,no,no,no,no,one year,no,bank transfer,20.45,900.9,no
6658,male,1,no,no,27,yes,yes,fiber optic,no,yes,no,no,no,no,month,yes,electronic,81.45,2122.05,yes
6659,male,0,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card,92.3,6719.9,no
6660,male,0,yes,no,1,yes,no,fiber optic,no,no,no,no,no,no,month,yes,electronic,69.15,69.15,yes
6661,female,0,yes,yes,72,no,no,dsl,no,yes,no,yes,yes,yes,two year,no,credit card,53.65,3784.0,no
6662,female,0,no,no,47,no,no,dsl,yes,yes,no,yes,no,no,one year,no,credit card,39.65,1798.65,no
6663,female,0,no,no,1,yes,no,dsl,no,no,no,no,yes,no,month,yes,electronic,54.65,54.65,no
6664,female,0,no,no,36,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,bank transfer,104.8,3886.45,no
6665,male,0,yes,yes,43,no,no,dsl,no,yes,no,no,no,no,month,no,credit card,29.3,1224.05,no
6666,female,1,yes,no,27,yes,yes,dsl,no,yes,yes,yes,yes,yes,month,no,electronic,83.85,2310.2,no
6667,female,0,no,no,9,yes,no,fiber optic,no,no,no,no,no,yes,month,yes,electronic,79.55,723.4,yes
6668,female,0,no,no,38,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month,yes,electronic,103.65,3988.5,no
6669,female,1,no,no,35,yes,yes,fiber optic,yes,no,no,no,yes,yes,month,yes,electronic,99.05,3554.6,no
6670,female,0,yes,yes,0,yes,yes,dsl,no,yes,yes,yes,yes,no,two year,no,mailed,73.35,2283.3005,no
6671,female,0,yes,no,59,yes,no,fiber optic,no,yes,no,yes,yes,yes,two year,yes,mailed,100.05,6034.85,no
6672,male,0,no,no,27,yes,no,no,no,no,no,no,no,no,two year,no,credit card,20.35,531.6,no
6673,female,1,no,no,2,yes,no,dsl,no,no,no,no,no,no,month,no,electronic,43.95,85.1,no
6674,male,0,no,no,7,yes,yes,no,no,no,no,no,no,no,month,no,mailed,23.5,173.0,no
6675,female,0,no,no,36,yes,yes,dsl,no,yes,no,yes,no,yes,one year,yes,mailed,70.7,2511.95,no
6676,female,0,yes,yes,41,yes,yes,fiber optic,yes,yes,no,no,yes,no,month,yes,bank transfer,94.3,3893.6,no
6677,female,0,no,no,13,no,no,dsl,no,yes,no,no,no,no,month,no,electronic,29.15,357.15,no
6678,male,0,no,yes,19,yes,no,no,no,no,no,no,no,no,two year,no,credit card,20.85,467.5,no
6679,female,0,yes,no,60,no,no,dsl,yes,yes,no,yes,no,no,two year,no,bank transfer,37.7,2288.7,no
6680,female,0,no,yes,48,yes,no,fiber optic,no,yes,yes,yes,yes,no,two year,yes,mailed,95.5,4627.85,yes
6681,male,1,no,no,3,yes,yes,fiber optic,no,no,yes,no,yes,no,month,no,electronic,91.05,289.1,yes
6682,male,0,yes,no,69,yes,yes,fiber optic,no,yes,no,yes,yes,no,two year,yes,mailed,92.45,6460.55,no
6683,male,0,no,no,43,no,no,dsl,no,no,yes,yes,no,yes,one year,no,electronic,44.15,1931.3,no
6684,female,0,no,yes,11,no,no,dsl,yes,no,no,yes,no,no,one year,yes,mailed,36.05,402.6,no
6685,female,0,yes,no,45,yes,no,dsl,no,no,yes,no,no,no,month,yes,credit card,50.25,2221.55,no
6686,male,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,credit card,109.75,7758.9,no
6687,female,1,yes,no,2,yes,yes,fiber optic,no,no,yes,no,no,no,month,no,electronic,79.2,172.85,yes
6688,female,0,yes,yes,12,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer,20.3,224.5,no
6689,female,0,yes,yes,67,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,credit card,112.35,7388.45,no
6690,male,0,yes,no,37,yes,yes,fiber optic,no,no,yes,yes,yes,no,two year,no,mailed,94.3,3460.95,no
6691,female,0,no,no,39,no,no,dsl,yes,yes,no,yes,no,no,one year,no,bank transfer,41.15,1700.9,no
6692,female,0,no,no,41,yes,yes,dsl,yes,no,yes,yes,no,yes,month,yes,bank transfer,74.65,3090.65,no
6693,female,0,no,no,25,no,no,dsl,no,no,yes,no,yes,yes,month,yes,electronic,48.25,1293.8,no
6694,male,0,yes,yes,8,yes,yes,dsl,yes,yes,no,yes,no,yes,two year,yes,credit card,76.15,645.8,no
6695,female,0,yes,yes,71,yes,yes,dsl,yes,yes,yes,yes,no,no,two year,no,mailed,71.1,5224.95,no
6696,male,0,no,no,5,yes,yes,fiber optic,no,yes,yes,no,no,yes,month,no,electronic,96.55,500.1,no
6697,female,0,no,no,30,yes,yes,dsl,yes,no,yes,no,yes,yes,one year,yes,credit card,79.3,2427.1,no
6698,male,0,no,no,40,yes,no,fiber optic,no,yes,no,yes,no,yes,one year,yes,credit card,89.6,3488.15,no
6699,female,0,no,no,54,yes,no,no,no,no,no,no,no,no,two year,yes,mailed,20.5,1035.7,no
6700,male,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,yes,bank transfer,106.3,7565.35,no
6701,male,0,yes,yes,28,yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,no,bank transfer,100.35,2799.0,no
6702,male,0,yes,yes,18,yes,no,fiber optic,no,no,no,yes,no,yes,month,yes,electronic,85.6,1601.5,no
6703,female,0,no,no,2,no,no,dsl,no,no,no,no,yes,yes,month,yes,electronic,45.25,85.5,yes
6704,female,0,yes,yes,59,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic,106.15,6256.2,no
6705,male,0,yes,yes,22,yes,no,dsl,no,no,no,yes,no,no,month,yes,electronic,51.1,1232.9,no
6706,female,0,no,no,1,yes,no,no,no,no,no,no,no,no,month,no,mailed,19.9,19.9,no
6707,female,1,yes,no,72,yes,yes,no,no,no,no,no,no,no,two year,yes,credit card,25.7,1937.4,no
6708,female,1,no,no,14,yes,yes,fiber optic,no,no,no,no,no,no,month,yes,electronic,74.3,1096.25,yes
6709,male,0,yes,no,50,yes,yes,fiber optic,no,no,no,yes,yes,yes,one year,no,electronic,99.4,5059.75,no
6710,female,0,yes,yes,48,yes,no,dsl,yes,no,yes,yes,yes,no,one year,no,bank transfer,69.7,3023.65,no
6711,female,0,yes,yes,49,yes,yes,fiber optic,no,yes,no,no,yes,yes,month,yes,electronic,98.35,4889.2,no
6712,male,0,yes,yes,28,yes,no,fiber optic,no,no,yes,no,yes,no,month,no,electronic,85.45,2289.9,no
6713,male,1,no,no,68,yes,yes,fiber optic,no,yes,yes,no,no,yes,month,yes,electronic,95.9,6503.2,no
6714,male,0,no,no,13,yes,yes,fiber optic,no,no,no,yes,yes,yes,month,no,electronic,100.75,1313.25,no
6715,female,0,no,no,11,yes,yes,fiber optic,no,no,yes,no,yes,no,month,yes,electronic,89.2,990.3,no
6716,female,0,yes,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month,yes,credit card,74.1,228.0,yes
6717,male,1,yes,no,57,yes,yes,fiber optic,no,no,yes,no,yes,yes,month,no,electronic,100.6,5746.15,yes
6718,male,0,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month,no,mailed,75.0,209.1,yes
6719,male,0,yes,no,72,yes,yes,no,no,no,no,no,no,no,two year,no,credit card,25.75,1864.2,no
6720,male,0,yes,yes,70,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,yes,electronic,84.1,5979.7,no
6721,female,0,yes,yes,49,yes,yes,dsl,no,yes,no,yes,yes,yes,two year,no,bank transfer,79.3,3902.45,no
6722,female,1,yes,no,67,yes,yes,fiber optic,yes,no,yes,no,yes,yes,one year,yes,credit card,107.05,7142.5,no
6723,male,0,no,no,46,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer,20.05,902.0,no
6724,female,1,no,no,64,yes,no,dsl,yes,yes,no,yes,yes,no,two year,yes,credit card,70.2,4481.0,yes
6725,female,0,yes,no,37,yes,no,no,no,no,no,no,no,no,month,no,bank transfer,19.5,805.2,no
6726,female,1,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month,no,electronic,70.75,154.85,yes
6727,female,1,yes,no,13,no,no,dsl,no,no,no,no,yes,yes,month,no,electronic,45.3,528.45,no
6728,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,electronic,115.15,8349.7,no
6729,male,0,yes,yes,68,yes,no,dsl,no,no,yes,yes,yes,yes,two year,yes,bank transfer,72.95,4953.25,no
6730,male,0,yes,yes,15,yes,no,no,no,no,no,no,no,no,one year,no,mailed,19.65,332.65,no
6731,female,0,no,no,24,yes,no,no,no,no,no,no,no,no,two year,yes,bank transfer,19.55,470.2,no
6732,female,0,no,no,24,yes,yes,fiber optic,no,no,no,yes,no,yes,month,yes,electronic,89.55,2259.35,no
6733,male,0,no,no,27,yes,no,dsl,yes,no,no,no,no,no,month,no,mailed,50.35,1411.35,no
6734,male,0,no,no,12,yes,no,dsl,no,no,no,yes,no,no,month,no,bank transfer,50.25,593.75,yes
6735,female,0,yes,yes,71,yes,no,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card,87.25,6328.7,no
6736,male,0,yes,yes,67,yes,no,no,no,no,no,no,no,no,two year,yes,mailed,20.8,1411.9,no
6737,female,0,yes,no,63,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer,109.25,6841.4,no
6738,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month,no,mailed,20.35,20.35,no
6739,male,0,no,no,4,yes,no,dsl,no,no,no,no,no,yes,month,yes,electronic,55.9,238.5,no
6740,female,1,no,no,40,yes,no,fiber optic,yes,yes,no,no,no,no,month,yes,credit card,79.2,3233.85,yes
6741,female,0,no,no,12,yes,no,fiber optic,no,no,yes,no,yes,yes,month,yes,electronic,96.0,1062.1,yes
6742,male,0,yes,yes,52,yes,no,dsl,yes,yes,yes,no,yes,yes,two year,no,electronic,79.2,4016.3,no
6743,male,0,no,no,10,yes,yes,no,no,no,no,no,no,no,month,yes,electronic,24.0,226.55,no
6744,male,0,no,no,68,yes,yes,fiber optic,yes,yes,yes,no,yes,no,one year,no,bank transfer,101.35,7110.75,no
6745,female,0,no,no,54,yes,yes,fiber optic,no,no,no,yes,yes,yes,month,yes,electronic,100.1,5440.9,yes
6746,female,0,yes,yes,4,yes,no,dsl,no,yes,no,yes,no,no,month,no,mailed,56.5,235.1,yes
6747,female,0,yes,no,52,no,no,dsl,yes,no,yes,no,no,no,one year,no,mailed,35.45,1958.95,no
6748,female,1,no,no,1,yes,no,fiber optic,no,no,yes,no,no,yes,month,yes,electronic,85.0,85.0,yes
6749,male,0,yes,no,70,yes,yes,dsl,yes,yes,yes,yes,yes,no,one year,no,bank transfer,79.4,5528.9,no
6750,male,0,no,no,43,no,no,dsl,yes,no,yes,no,no,no,one year,yes,credit card,35.2,1463.7,no
6751,male,0,no,no,52,yes,no,no,no,no,no,no,no,no,two year,no,mailed,19.65,1025.05,no
6752,female,0,no,no,12,no,no,dsl,yes,no,yes,yes,no,yes,two year,no,mailed,49.85,552.1,no
6753,female,0,yes,yes,56,yes,yes,dsl,yes,yes,no,no,no,yes,one year,no,bank transfer,68.75,3815.4,no
6754,male,0,no,yes,0,yes,yes,dsl,yes,yes,no,yes,no,no,two year,yes,bank transfer,61.9,2283.3005,no
6755,male,0,no,no,42,yes,yes,fiber optic,no,no,yes,no,no,no,month,no,electronic,79.9,3313.4,no
6756,male,1,yes,no,22,yes,no,fiber optic,no,no,no,no,yes,yes,month,yes,bank transfer,89.75,1938.9,no
6757,male,0,yes,yes,51,no,no,dsl,yes,yes,yes,no,yes,yes,one year,no,electronic,59.3,3014.65,yes
6758,male,0,no,no,27,yes,no,no,no,no,no,no,no,no,month,yes,credit card,19.4,460.25,no
6759,male,1,yes,no,51,yes,yes,fiber optic,yes,no,yes,no,no,yes,one year,yes,bank transfer,93.65,4839.15,no
6760,male,0,no,yes,4,yes,no,dsl,yes,no,no,no,no,no,month,yes,electronic,49.4,184.4,yes
6761,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month,yes,mailed,19.9,19.9,no
6762,male,0,no,no,35,yes,no,dsl,no,no,no,no,yes,no,month,no,mailed,55.0,2010.55,yes
6763,male,1,yes,yes,71,yes,yes,dsl,no,yes,yes,yes,no,yes,one year,yes,bank transfer,72.9,5139.65,no
6764,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month,yes,electronic,69.2,69.2,yes
6765,female,0,yes,yes,69,yes,yes,no,no,no,no,no,no,no,two year,yes,bank transfer,25.6,1673.4,no
6766,male,0,yes,yes,14,yes,no,no,no,no,no,no,no,no,one year,no,mailed,19.75,309.35,no
6767,male,0,yes,no,57,yes,no,dsl,yes,no,no,yes,no,no,month,no,electronic,55.7,3171.6,no
6768,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card,117.5,8670.1,no
6769,male,0,no,no,48,yes,no,no,no,no,no,no,no,no,two year,no,credit card,19.85,916.0,no
6770,female,0,yes,yes,4,yes,no,fiber optic,no,no,no,no,yes,no,month,yes,mailed,78.9,299.75,no
6771,male,0,yes,yes,31,yes,no,no,no,no,no,no,no,no,month,yes,electronic,20.65,702.05,no
6772,male,0,no,no,38,yes,no,dsl,no,no,yes,yes,no,yes,one year,yes,mailed,62.3,2354.8,yes
6773,male,1,yes,no,37,yes,yes,fiber optic,no,no,no,no,yes,yes,month,yes,electronic,92.5,3473.4,yes
6774,female,0,no,no,1,yes,no,no,no,no,no,no,no,no,month,no,mailed,19.65,19.65,no
6775,male,1,no,no,57,yes,yes,dsl,no,yes,yes,no,yes,yes,two year,yes,bank transfer,79.75,4438.2,no
6776,female,1,yes,no,62,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card,79.95,4819.75,no
6777,male,0,yes,no,3,no,no,dsl,no,no,no,yes,no,no,month,yes,electronic,29.9,92.25,no
6778,female,0,no,yes,72,yes,no,no,no,no,no,no,no,no,two year,yes,mailed,19.75,1567.0,no
6779,male,0,no,yes,29,no,no,dsl,yes,yes,yes,yes,no,no,month,yes,mailed,45.0,1242.45,no
6780,male,0,yes,yes,13,yes,no,dsl,no,no,no,no,no,no,month,no,bank transfer,44.8,559.2,no
6781,male,0,no,yes,3,yes,no,fiber optic,no,no,no,no,no,no,month,no,electronic,69.65,220.1,yes
6782,female,0,no,no,11,yes,no,dsl,no,yes,no,no,no,no,month,no,electronic,51.1,531.15,no
6783,female,0,no,yes,21,no,no,dsl,yes,yes,yes,yes,yes,no,two year,no,mailed,53.15,1183.2,no
6784,female,0,no,no,19,yes,yes,no,no,no,no,no,no,no,month,no,bank transfer,24.7,465.85,no
6785,male,0,no,no,61,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,credit card,111.6,6876.05,yes
6786,female,0,no,no,11,yes,no,dsl,yes,no,no,no,no,no,month,no,credit card,48.55,501.0,yes
6787,male,0,yes,yes,35,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month,yes,electronic,109.95,3782.4,no
6788,male,0,no,yes,25,yes,no,no,no,no,no,no,no,no,month,no,mailed,20.8,460.2,no
6789,female,0,no,no,1,yes,no,no,no,no,no,no,no,no,month,yes,mailed,20.2,20.2,yes
6790,female,0,no,no,67,yes,yes,no,no,no,no,no,no,no,two year,yes,bank transfer,25.6,1790.35,no
6791,male,0,no,no,19,no,no,dsl,no,no,yes,no,yes,no,month,yes,electronic,39.65,733.35,yes
6792,male,0,no,no,56,yes,yes,no,no,no,no,no,no,no,one year,no,electronic,24.9,1334.0,yes
6793,male,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,credit card,108.4,7767.25,no
6794,male,0,no,no,43,yes,no,no,no,no,no,no,no,no,two year,no,mailed,19.55,876.15,no
6795,female,0,yes,yes,55,yes,yes,fiber optic,yes,yes,no,no,no,no,month,yes,electronic,85.1,4600.95,no
6796,male,0,yes,yes,2,yes,yes,dsl,yes,no,no,no,no,no,month,no,mailed,56.7,113.55,yes
6797,male,0,no,no,27,yes,no,fiber optic,no,no,no,no,no,no,month,yes,mailed,69.05,1793.25,no
6798,female,0,no,no,13,yes,no,fiber optic,no,no,no,no,no,no,month,yes,mailed,70.15,886.7,no
6799,female,0,no,no,70,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,mailed,111.15,7737.55,no
6800,female,0,yes,no,14,yes,no,fiber optic,yes,yes,no,yes,yes,yes,one year,no,mailed,105.95,1348.9,yes
6801,female,0,yes,yes,19,yes,yes,fiber optic,no,no,no,yes,no,yes,one year,yes,bank transfer,89.35,1686.85,no
6802,female,0,no,no,20,yes,yes,fiber optic,yes,no,no,no,yes,no,month,yes,bank transfer,89.1,1879.25,no
6803,male,0,yes,yes,43,yes,yes,fiber optic,yes,no,yes,yes,no,no,one year,yes,credit card,91.25,4013.8,no
6804,male,0,yes,yes,5,yes,no,fiber optic,yes,no,yes,no,no,yes,month,yes,mailed,90.35,434.5,no
6805,female,1,yes,no,70,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,bank transfer,105.55,7195.35,no
6806,female,0,yes,no,40,yes,no,no,no,no,no,no,no,no,two year,no,mailed,19.1,780.1,no
6807,male,0,yes,yes,6,yes,no,no,no,no,no,no,no,no,two year,yes,credit card,20.4,107.6,no
6808,male,0,no,no,39,yes,no,fiber optic,yes,no,yes,no,yes,yes,two year,yes,electronic,100.45,3801.7,no
6809,male,1,yes,no,4,yes,yes,fiber optic,no,no,no,no,no,no,month,no,electronic,74.95,308.7,yes
6810,male,0,no,no,15,no,no,dsl,no,no,no,yes,no,no,month,yes,electronic,29.7,438.25,yes
6811,male,0,yes,no,1,no,no,dsl,no,no,yes,no,yes,yes,month,yes,electronic,50.35,50.35,yes
6812,female,1,no,no,45,yes,no,fiber optic,yes,yes,no,yes,no,no,month,yes,bank transfer,85.7,3778.1,no
6813,female,0,yes,no,64,no,no,dsl,yes,no,yes,yes,no,yes,two year,no,electronic,47.85,3147.5,yes
6814,female,1,yes,no,57,yes,yes,fiber optic,no,yes,yes,no,no,yes,month,no,credit card,94.0,5438.95,no
6815,male,0,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,no,no,two year,no,bank transfer,69.85,5102.35,no
6816,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month,yes,electronic,70.3,70.3,yes
6817,male,0,yes,no,72,yes,yes,no,no,no,no,no,no,no,two year,no,credit card,25.85,1872.2,no
6818,female,0,no,no,3,yes,no,dsl,yes,yes,no,yes,no,yes,two year,no,mailed,71.1,213.35,no
6819,male,1,no,no,55,yes,yes,fiber optic,yes,no,no,no,yes,yes,month,yes,electronic,98.8,5617.75,yes
6820,female,0,yes,no,59,yes,yes,fiber optic,no,no,yes,yes,yes,no,month,no,electronic,93.35,5386.5,no
6821,female,0,no,no,18,yes,yes,fiber optic,no,no,no,yes,yes,yes,month,yes,bank transfer,99.85,1776.95,yes
6822,male,1,yes,no,32,yes,no,fiber optic,no,no,no,no,no,yes,month,yes,credit card,80.3,2483.05,yes
6823,female,0,no,no,4,yes,no,dsl,yes,no,no,no,no,no,month,yes,bank transfer,50.55,235.65,no
6824,female,1,no,no,66,yes,yes,fiber optic,no,yes,no,no,no,no,month,yes,credit card,80.45,5224.35,yes
6825,male,0,no,no,27,yes,yes,fiber optic,no,no,yes,no,no,no,month,yes,electronic,81.3,2272.8,no
6826,male,0,no,no,4,yes,no,no,no,no,no,no,no,no,month,yes,credit card,20.7,83.75,no
6827,male,0,yes,yes,60,yes,no,dsl,yes,yes,no,yes,yes,yes,month,yes,credit card,79.05,4663.4,no
6828,female,0,yes,yes,8,yes,no,no,no,no,no,no,no,no,two year,no,mailed,19.05,201.7,no
6829,male,0,yes,yes,8,yes,no,no,no,no,no,no,no,no,two year,no,credit card,19.6,125.0,no
6830,male,0,no,no,35,yes,no,no,no,no,no,no,no,no,two year,yes,mailed,20.2,684.4,no
6831,male,0,no,no,7,yes,yes,fiber optic,no,no,no,no,no,yes,month,yes,electronic,86.8,620.35,yes
6832,female,0,yes,yes,53,yes,no,no,no,no,no,no,no,no,two year,no,mailed,20.9,1146.05,no
6833,female,1,no,no,18,yes,yes,fiber optic,no,yes,no,yes,yes,yes,month,yes,credit card,103.6,1806.35,no
6834,female,0,no,no,15,no,no,dsl,no,yes,no,no,no,yes,two year,yes,mailed,38.8,603.0,no
6835,male,0,yes,no,67,yes,yes,fiber optic,no,yes,no,no,yes,no,one year,yes,bank transfer,88.4,5798.3,no
6836,male,1,yes,no,6,yes,no,fiber optic,no,yes,no,no,no,yes,month,yes,electronic,84.2,519.15,yes
6837,male,1,no,no,6,yes,no,fiber optic,no,no,no,no,yes,no,month,yes,electronic,79.7,497.6,no
6838,male,0,no,no,13,yes,yes,fiber optic,no,no,no,yes,yes,yes,month,yes,mailed,99.0,1301.7,yes
6839,female,0,no,no,11,yes,yes,fiber optic,no,no,yes,no,yes,yes,month,yes,electronic,100.75,1129.75,yes
6840,male,0,no,yes,1,yes,no,no,no,no,no,no,no,no,month,yes,mailed,19.3,19.3,no
6841,male,0,no,no,5,yes,no,dsl,yes,no,no,yes,no,no,month,yes,mailed,55.75,266.95,no
6842,male,0,no,no,13,yes,no,no,no,no,no,no,no,no,one year,yes,mailed,19.95,257.0,no
6843,female,0,yes,no,9,yes,yes,fiber optic,yes,yes,yes,no,no,no,month,no,bank transfer,91.75,865.8,yes
6844,male,0,no,no,29,yes,no,fiber optic,no,yes,no,yes,yes,no,month,no,mailed,89.65,2623.65,no
6845,male,1,no,no,1,yes,no,dsl,no,no,no,no,no,no,month,yes,mailed,45.85,45.85,no
6846,female,0,no,no,1,yes,yes,fiber optic,no,no,yes,no,no,no,month,yes,mailed,79.55,79.55,yes
6847,female,0,yes,yes,18,yes,no,dsl,no,no,no,no,yes,no,month,no,mailed,55.95,1082.8,no
6848,female,0,yes,no,2,yes,no,dsl,no,no,yes,no,yes,yes,month,no,credit card,69.0,147.8,no
6849,male,0,yes,yes,30,yes,yes,fiber optic,no,yes,no,yes,no,no,month,yes,bank transfer,83.55,2570.2,no
6850,male,0,no,yes,66,yes,yes,dsl,yes,yes,no,yes,no,no,two year,no,bank transfer,65.7,4378.9,no
6851,male,0,yes,yes,38,yes,yes,fiber optic,no,no,yes,yes,yes,no,two year,yes,bank transfer,94.9,3616.25,no
6852,male,0,yes,yes,44,yes,no,dsl,no,yes,yes,yes,no,no,month,yes,mailed,61.9,2924.05,no
6853,female,0,no,no,54,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month,no,electronic,111.1,6014.85,yes
